date,product_id,site_id,quantity_sold,revenue,cost,profit,top_category,sub_category,brand
2024-10-03,Nivea Recognize Makeup,LOC013,1,1035.3310000000001,602.162,433.1690000000001,Beauty & Personal Care,Makeup,Nivea
2024-10-03,Maybelline Draw Fragrances,LOC013,2,1835.2620000000002,1081.3000000000002,753.962,Beauty & Personal Care,Fragrances,Maybelline
2024-10-03,Dove Realize Skincare,LOC013,4,4158.176,2227.588,1930.5880000000002,Beauty & Personal Care,Skincare,Dove
2024-10-03,Wayfair Player Furniture,LOC005,4,3140.5860860754797,2074.4680000000003,1066.1180860754794,Home & Living,Furniture,Wayfair
2024-10-03,PepsiCo Hotel Beverages,LOC005,1,134.981,88.95700000000001,46.02399999999999,Food & Beverages,Beverages,PepsiCo
2024-10-03,PepsiCo Tax Health Foods,LOC005,3,1706.0646515275507,1314.1920000000002,391.8726515275505,Food & Beverages,Health Foods,PepsiCo
2024-10-03,HP Focus Home Appliances,LOC005,1,491.1940000000001,254.18800000000005,237.00600000000003,Electronics,Home Appliances,HP
2024-10-03,IKEA Congress Storage,LOC005,2,996.6880000000001,694.408,302.2800000000001,Home & Living,Storage,IKEA
2024-10-03,PepsiCo Hotel Beverages,LOC001,1,134.981,88.95700000000001,46.02399999999999,Food & Beverages,Beverages,PepsiCo
2024-10-03,Kellogg's Partner Confectionery,LOC001,5,2337.8300000000004,1396.45,941.3800000000003,Food & Beverages,Confectionery,Kellogg's
2024-10-03,L'Oreal Public Haircare,LOC001,4,2928.2000000000003,1520.1560000000002,1408.044,Beauty & Personal Care,Haircare,L'Oreal
2024-10-03,Wayfair Player Furniture,LOC001,1,965.294,518.6170000000001,446.6769999999999,Home & Living,Furniture,Wayfair
2024-10-03,Nestle Challenge Confectionery,LOC001,1,375.232,196.94400000000002,178.288,Food & Beverages,Confectionery,Nestle
2024-10-03,Wayfair Whom Bedding,LOC001,1,521.1360000000001,263.252,257.88400000000007,Home & Living,Bedding,Wayfair
2024-10-03,MAC Activity Makeup,LOC001,2,1301.916,895.158,406.7579999999999,Beauty & Personal Care,Makeup,MAC
2024-10-03,PepsiCo Hotel Beverages,LOC001,1,134.981,88.95700000000001,46.02399999999999,Food & Beverages,Beverages,PepsiCo
2024-10-03,Wayfair Whom Bedding,LOC001,1,521.1360000000001,263.252,257.88400000000007,Home & Living,Bedding,Wayfair
2024-10-03,Gap Already Men's Clothing,LOC001,5,3686.7600000000007,1667.3800000000003,2019.3800000000003,Apparel,Men's Clothing,Gap
2024-10-03,Wayfair Whom Bedding,LOC001,2,1042.2720000000002,526.504,515.7680000000001,Home & Living,Bedding,Wayfair
2024-10-03,HP Outside Laptops,LOC001,1,939.4110000000001,413.66600000000005,525.745,Electronics,Laptops,HP
2024-10-03,IKEA Letter Decor,LOC001,3,3050.454,1908.0270000000003,1142.427,Home & Living,Decor,IKEA
2024-10-03,Dove Feel Skincare,LOC020,3,1313.235,801.768,511.46699999999987,Beauty & Personal Care,Skincare,Dove
2024-10-03,Apple Those Home Appliances,LOC020,3,83.09533349753666,75.372,7.723333497536657,Electronics,Home Appliances,Apple
2024-10-03,Wayfair One Decor,LOC020,3,675.972,470.11800000000005,205.85399999999993,Home & Living,Decor,Wayfair
2024-10-03,Kraft Husband Health Foods,LOC020,5,4895.495,2052.16,2843.335,Food & Beverages,Health Foods,Kraft
2024-10-03,Coca-Cola Exist Health Foods,LOC020,2,841.1920000000001,428.78000000000003,412.4120000000001,Food & Beverages,Health Foods,Coca-Cola
2024-10-03,LG Environment Gaming,LOC020,3,175.79100000000003,121.93500000000002,53.85600000000001,Electronics,Gaming,LG
2024-10-03,Sony Career Gaming,LOC020,3,409.563,194.30400000000003,215.25899999999996,Electronics,Gaming,Sony
2024-10-03,Maybelline Hand Haircare,LOC001,2,648.186,289.036,359.15000000000003,Beauty & Personal Care,Haircare,Maybelline
2024-10-03,Adidas By Footwear,LOC001,4,478.8960000000001,261.844,217.05200000000008,Apparel,Footwear,Adidas
2024-10-03,Wayfair Whom Bedding,LOC001,3,1563.4080000000001,789.7560000000001,773.652,Home & Living,Bedding,Wayfair
2024-10-03,H&M Trial Footwear,LOC001,1,325.64400000000006,170.07100000000003,155.57300000000004,Apparel,Footwear,H&M
2024-10-03,HP Seat Laptops,LOC001,1,904.6070000000001,585.9150000000001,318.692,Electronics,Laptops,HP
2024-10-03,Coca-Cola Drug Snacks,LOC001,2,201.65200000000002,136.092,65.56,Food & Beverages,Snacks,Coca-Cola
2024-10-03,IKEA How Bedding,LOC001,4,3281.8720000000003,2021.8880000000001,1259.9840000000002,Home & Living,Bedding,IKEA
2024-10-03,MAC Activity Makeup,LOC001,1,650.958,447.579,203.37899999999996,Beauty & Personal Care,Makeup,MAC
2024-10-03,Apple Today Gaming,LOC001,1,248.567,147.466,101.101,Electronics,Gaming,Apple
2024-10-03,Sony Career Gaming,LOC001,3,409.563,194.30400000000003,215.25899999999996,Electronics,Gaming,Sony
2024-10-03,Coca-Cola Sense Confectionery,LOC002,4,2123.748,1046.2320000000002,1077.5159999999998,Food & Beverages,Confectionery,Coca-Cola
2024-10-03,LG Environment Gaming,LOC002,3,175.79100000000003,121.93500000000002,53.85600000000001,Electronics,Gaming,LG
2024-10-03,Maybelline Ahead Personal Hygiene,LOC002,3,2649.933,1839.288,810.645,Beauty & Personal Care,Personal Hygiene,Maybelline
2024-10-03,Crate & Barrel Goal Kitchen,LOC002,4,2091.1440000000002,1229.008,862.1360000000002,Home & Living,Kitchen,Crate & Barrel
2024-10-04,Wayfair Husband Furniture,LOC003,1,854.6560000000001,549.274,305.38200000000006,Home & Living,Furniture,Wayfair
2024-10-04,PepsiCo Tax Health Foods,LOC003,4,2552.9240000000004,1752.256,800.6680000000003,Food & Beverages,Health Foods,PepsiCo
2024-10-04,Adidas No Kids' Clothing,LOC003,4,1094.544,487.38800000000003,607.1560000000001,Apparel,Kids' Clothing,Adidas
2024-10-04,Dove Indicate Skincare,LOC003,4,581.0640000000001,299.94800000000004,281.11600000000004,Beauty & Personal Care,Skincare,Dove
2024-10-04,Maybelline Sister Personal Hygiene,LOC003,3,2126.487,851.5650000000002,1274.922,Beauty & Personal Care,Personal Hygiene,Maybelline
2024-10-04,Kraft Fall Confectionery,LOC003,2,264.438806363358,145.70600000000002,118.73280636335801,Food & Beverages,Confectionery,Kraft
2024-10-04,Coca-Cola Drug Snacks,LOC003,1,100.82600000000001,68.046,32.78,Food & Beverages,Snacks,Coca-Cola
2024-10-04,Samsung From Gaming,LOC003,5,2158.75,1081.1900000000003,1077.5599999999997,Electronics,Gaming,Samsung
2024-10-04,Kellogg's Partner Confectionery,LOC016,2,935.1320000000001,558.58,376.552,Food & Beverages,Confectionery,Kellogg's
2024-10-04,HP Visit Gaming,LOC016,2,404.6460000000001,282.722,121.92400000000009,Electronics,Gaming,HP
2024-10-04,H&M Hard Kids' Clothing,LOC016,1,847.033,486.81600000000003,360.217,Apparel,Kids' Clothing,H&M
2024-10-04,Maybelline Light Haircare,LOC016,4,3213.232,1867.932,1345.3,Beauty & Personal Care,Haircare,Maybelline
2024-10-04,Sony Mention Laptops,LOC016,4,3215.564,2089.032,1126.5319999999997,Electronics,Laptops,Sony
2024-10-04,Dove Indicate Skincare,LOC016,5,726.33,374.93500000000006,351.395,Beauty & Personal Care,Skincare,Dove
2024-10-04,L'Oreal Choice Personal Hygiene,LOC016,2,1754.6760000000002,997.744,756.9320000000001,Beauty & Personal Care,Personal Hygiene,L'Oreal
2024-10-04,Nestle Across Health Foods,LOC016,3,1525.4250000000002,1008.4470000000001,516.9780000000001,Food & Beverages,Health Foods,Nestle
2024-10-04,Kraft Read Groceries,LOC013,2,575.9159999999999,358.53400000000005,217.3819999999999,Food & Beverages,Groceries,Kraft
2024-10-04,Maybelline Fear Skincare,LOC013,4,1296.988,690.6240000000001,606.3639999999999,Beauty & Personal Care,Skincare,Maybelline
2024-10-04,Adidas No Kids' Clothing,LOC013,2,547.272,243.69400000000002,303.57800000000003,Apparel,Kids' Clothing,Adidas
2024-10-04,HP Focus Home Appliances,LOC013,3,1128.852391398675,762.5640000000001,366.288391398675,Electronics,Home Appliances,HP
2024-10-04,PepsiCo Tax Health Foods,LOC013,2,997.8420467644113,876.128,121.71404676441125,Food & Beverages,Health Foods,PepsiCo
2024-10-04,Maybelline Fear Skincare,LOC012,1,324.247,172.65600000000003,151.59099999999998,Beauty & Personal Care,Skincare,Maybelline
2024-10-04,IKEA How Bedding,LOC012,2,1640.9360000000001,1010.9440000000001,629.9920000000001,Home & Living,Bedding,IKEA
2024-10-04,PepsiCo Hotel Beverages,LOC012,4,539.924,355.82800000000003,184.09599999999995,Food & Beverages,Beverages,PepsiCo
2024-10-04,H&M Trial Footwear,LOC012,1,325.64400000000006,170.07100000000003,155.57300000000004,Apparel,Footwear,H&M
2024-10-04,HP Outside Laptops,LOC012,4,3757.6440000000002,1654.6640000000002,2102.98,Electronics,Laptops,HP
2024-10-04,PepsiCo Once Confectionery,LOC012,3,826.8810000000001,521.004,305.87700000000007,Food & Beverages,Confectionery,PepsiCo
2024-10-04,Nike Change Kids' Clothing,LOC010,2,1244.2540000000001,686.532,557.7220000000001,Apparel,Kids' Clothing,Nike
2024-10-04,L'Oreal Choice Personal Hygiene,LOC010,4,3509.3520000000003,1995.488,1513.8640000000003,Beauty & Personal Care,Personal Hygiene,L'Oreal
2024-10-04,H&M Hard Kids' Clothing,LOC010,3,2541.099,1460.448,1080.651,Apparel,Kids' Clothing,H&M
2024-10-04,LG Commercial Gaming,LOC010,3,1734.0510000000002,847.2420000000001,886.8090000000001,Electronics,Gaming,LG
2024-10-04,Sony Certainly Audio Devices,LOC010,3,1570.1730000000002,801.339,768.8340000000002,Electronics,Audio Devices,Sony
2024-10-04,Nike Change Kids' Clothing,LOC010,1,622.1270000000001,343.266,278.86100000000005,Apparel,Kids' Clothing,Nike
2024-10-04,IKEA Congress Storage,LOC015,2,996.6880000000001,694.408,302.2800000000001,Home & Living,Storage,IKEA
2024-10-04,Adidas No Kids' Clothing,LOC015,1,273.636,121.84700000000001,151.78900000000002,Apparel,Kids' Clothing,Adidas
2024-10-04,Sony Certainly Audio Devices,LOC015,5,2616.9550000000004,1335.5650000000003,1281.39,Electronics,Audio Devices,Sony
2024-10-04,Wayfair Whom Bedding,LOC014,1,521.1360000000001,263.252,257.88400000000007,Home & Living,Bedding,Wayfair
2024-10-04,HP Seat Laptops,LOC014,3,2713.8210000000004,1757.745,956.0760000000005,Electronics,Laptops,HP
2024-10-04,Kellogg's Likely Confectionery,LOC014,5,649.4950000000001,367.12500000000006,282.37000000000006,Food & Beverages,Confectionery,Kellogg's
2024-10-04,PepsiCo Tax Health Foods,LOC014,3,1914.6930000000002,1314.1920000000002,600.501,Food & Beverages,Health Foods,PepsiCo
2024-10-04,HomeDepot Detail Furniture,LOC014,5,401.61,184.96500000000003,216.64499999999998,Home & Living,Furniture,HomeDepot
2024-10-04,Adidas Rise Women's Clothing,LOC013,1,188.33100000000002,113.542,74.78900000000002,Apparel,Women's Clothing,Adidas
2024-10-04,Crate & Barrel Course Storage,LOC013,3,3001.6140000000005,1889.7120000000002,1111.9020000000003,Home & Living,Storage,Crate & Barrel
2024-10-04,Adidas No Kids' Clothing,LOC013,2,547.272,243.69400000000002,303.57800000000003,Apparel,Kids' Clothing,Adidas
2024-10-04,L'Oreal Choice Personal Hygiene,LOC013,3,2632.0140000000006,1496.616,1135.3980000000006,Beauty & Personal Care,Personal Hygiene,L'Oreal
2024-10-04,Coca-Cola Sense Confectionery,LOC013,4,2123.748,1046.2320000000002,1077.5159999999998,Food & Beverages,Confectionery,Coca-Cola
2024-10-04,IKEA Congress Storage,LOC005,5,2491.7200000000007,1736.02,755.7000000000007,Home & Living,Storage,IKEA
2024-10-04,IKEA Congress Storage,LOC005,1,498.34400000000005,347.204,151.14000000000004,Home & Living,Storage,IKEA
2024-10-04,PepsiCo Truth Groceries,LOC005,4,4362.468000000001,2841.52,1520.9480000000008,Food & Beverages,Groceries,PepsiCo
2024-10-04,Nivea Least Haircare,LOC008,3,259.743,144.83700000000002,114.90599999999998,Beauty & Personal Care,Haircare,Nivea
2024-10-04,Dell Interview Audio Devices,LOC008,4,1021.5920000000001,587.0920000000001,434.5,Electronics,Audio Devices,Dell
2024-10-04,Maybelline Ahead Personal Hygiene,LOC008,1,883.311,613.0960000000001,270.2149999999999,Beauty & Personal Care,Personal Hygiene,Maybelline
2024-10-04,Nestle Eight Confectionery,LOC008,1,178.70600000000002,86.74600000000001,91.96000000000001,Food & Beverages,Confectionery,Nestle
2024-10-04,HP Find Smartphones,LOC008,3,1831.684123982832,1342.209,489.475123982832,Electronics,Smartphones,HP
2024-10-04,Dove Painting Personal Hygiene,LOC009,3,250.03397746063638,152.295,97.73897746063639,Beauty & Personal Care,Personal Hygiene,Dove
2024-10-04,Dell Interview Audio Devices,LOC009,4,1021.5920000000001,587.0920000000001,434.5,Electronics,Audio Devices,Dell
2024-10-04,Adidas By Footwear,LOC009,1,119.72400000000002,65.461,54.26300000000002,Apparel,Footwear,Adidas
2024-10-04,Crate & Barrel Goal Kitchen,LOC009,4,2091.1440000000002,1229.008,862.1360000000002,Home & Living,Kitchen,Crate & Barrel
2024-10-04,Apple Chair Smartphones,LOC011,3,51.31500000000001,29.403000000000002,21.91200000000001,Electronics,Smartphones,Apple
2024-10-04,Apple Chair Smartphones,LOC011,1,14.959661918429846,9.801,5.158661918429846,Electronics,Smartphones,Apple
2024-10-04,L'Oreal Activity Personal Hygiene,LOC011,5,5111.425,3220.0850000000005,1891.3399999999997,Beauty & Personal Care,Personal Hygiene,L'Oreal
2024-10-04,H&M Trial Footwear,LOC011,4,1302.5760000000002,680.2840000000001,622.2920000000001,Apparel,Footwear,H&M
2024-10-04,Wayfair Husband Furniture,LOC011,3,2563.9680000000003,1647.8220000000001,916.1460000000002,Home & Living,Furniture,Wayfair
2024-10-04,MAC Black Makeup,LOC011,4,3750.2080000000005,1889.8000000000002,1860.4080000000004,Beauty & Personal Care,Makeup,MAC
2024-10-04,Nivea Yard Makeup,LOC011,3,1982.4090000000003,1307.4270000000001,674.9820000000002,Beauty & Personal Care,Makeup,Nivea
2024-10-04,PepsiCo Once Confectionery,LOC011,1,275.627,173.668,101.959,Food & Beverages,Confectionery,PepsiCo
2024-10-04,Nestle Across Health Foods,LOC019,1,508.475,336.149,172.32600000000002,Food & Beverages,Health Foods,Nestle
2024-10-04,HomeDepot Lead Storage,LOC019,2,44.154,28.534000000000002,15.620000000000001,Home & Living,Storage,HomeDepot
2024-10-04,Nestle Eight Confectionery,LOC019,3,536.118,260.238,275.88000000000005,Food & Beverages,Confectionery,Nestle
2024-10-04,PepsiCo Tax Health Foods,LOC017,3,1914.6930000000002,1314.1920000000002,600.501,Food & Beverages,Health Foods,PepsiCo
2024-10-04,HP Be Gaming,LOC017,3,744.4140000000001,443.19000000000005,301.22400000000005,Electronics,Gaming,HP
2024-10-04,Dove Painting Personal Hygiene,LOC017,2,211.77200000000002,101.53,110.24200000000002,Beauty & Personal Care,Personal Hygiene,Dove
2024-10-04,Coca-Cola Drug Snacks,LOC017,2,201.65200000000002,136.092,65.56,Food & Beverages,Snacks,Coca-Cola
2024-10-04,HP Seat Laptops,LOC017,4,3618.4280000000003,2343.6600000000003,1274.768,Electronics,Laptops,HP
2024-10-04,IKEA Congress Storage,LOC017,2,996.6880000000001,694.408,302.2800000000001,Home & Living,Storage,IKEA
2024-10-04,HomeDepot Lead Storage,LOC017,4,88.308,57.068000000000005,31.240000000000002,Home & Living,Storage,HomeDepot
2024-10-04,L'Oreal Best Haircare,LOC020,3,601.0928906013118,375.93600000000004,225.15689060131172,Beauty & Personal Care,Haircare,L'Oreal
2024-10-04,Wayfair Whom Bedding,LOC020,3,1563.4080000000001,789.7560000000001,773.652,Home & Living,Bedding,Wayfair
2024-10-04,H&M Tv Women's Clothing,LOC020,1,302.181,172.31500000000003,129.86599999999996,Apparel,Women's Clothing,H&M
2024-10-04,Samsung Traditional Audio Devices,LOC020,2,929.016,499.31200000000007,429.7039999999999,Electronics,Audio Devices,Samsung
2024-10-04,L'Oreal Measure Makeup,LOC014,4,2667.72,1831.544,836.1759999999997,Beauty & Personal Care,Makeup,L'Oreal
2024-10-04,Gap Already Men's Clothing,LOC014,3,2212.056,1000.4280000000001,1211.628,Apparel,Men's Clothing,Gap
2024-10-04,Dell Race Smartphones,LOC014,1,1021.0640000000001,454.19,566.874,Electronics,Smartphones,Dell
2024-10-04,Nivea Least Haircare,LOC014,1,86.581,48.279,38.302,Beauty & Personal Care,Haircare,Nivea
2024-10-04,Samsung Traditional Audio Devices,LOC014,1,464.508,249.65600000000003,214.85199999999995,Electronics,Audio Devices,Samsung
2024-10-04,Coca-Cola Drug Snacks,LOC014,3,302.47800000000007,204.138,98.34000000000006,Food & Beverages,Snacks,Coca-Cola
2024-10-04,Wayfair Husband Furniture,LOC014,3,2563.9680000000003,1647.8220000000001,916.1460000000002,Home & Living,Furniture,Wayfair
2024-10-04,Levi's Good Accessories,LOC014,1,925.4850000000001,604.9780000000001,320.50700000000006,Apparel,Accessories,Levi's
2024-10-04,Samsung Interesting Smartphones,LOC007,1,156.651,63.55800000000001,93.093,Electronics,Smartphones,Samsung
2024-10-04,H&M Trial Footwear,LOC007,2,651.2880000000001,340.14200000000005,311.1460000000001,Apparel,Footwear,H&M
2024-10-04,PepsiCo Truth Groceries,LOC003,2,2181.2340000000004,1420.76,760.4740000000004,Food & Beverages,Groceries,PepsiCo
2024-10-04,Gap Month Footwear,LOC003,1,628.133,312.29,315.843,Apparel,Footwear,Gap
2024-10-04,LG Commercial Gaming,LOC003,4,2312.068,1129.6560000000002,1182.412,Electronics,Gaming,LG
2024-10-04,Dove Painting Personal Hygiene,LOC003,4,423.54400000000004,203.06,220.48400000000004,Beauty & Personal Care,Personal Hygiene,Dove
2024-10-04,Coca-Cola Drug Snacks,LOC003,4,403.30400000000003,272.184,131.12,Food & Beverages,Snacks,Coca-Cola
2024-10-04,Wayfair Husband Furniture,LOC003,2,1420.2713554178363,1098.548,321.7233554178363,Home & Living,Furniture,Wayfair
2024-10-04,Nivea Billion Haircare,LOC003,1,921.6240000000001,565.3670000000001,356.25700000000006,Beauty & Personal Care,Haircare,Nivea
2024-10-04,Sony Mention Laptops,LOC003,2,1607.782,1044.516,563.2659999999998,Electronics,Laptops,Sony
2024-10-04,Kraft Husband Health Foods,LOC010,2,1958.1980000000003,820.864,1137.3340000000003,Food & Beverages,Health Foods,Kraft
2024-10-04,HP Outside Laptops,LOC010,5,3809.350284299103,2068.33,1741.020284299103,Electronics,Laptops,HP
2024-10-04,Maybelline Sister Personal Hygiene,LOC010,3,2126.487,851.5650000000002,1274.922,Beauty & Personal Care,Personal Hygiene,Maybelline
2024-10-04,Kraft Environment Snacks,LOC010,5,2992.6050000000005,1346.95,1645.6550000000004,Food & Beverages,Snacks,Kraft
2024-10-04,HP Find Smartphones,LOC010,5,2805.3320118267065,2237.0150000000003,568.3170118267062,Electronics,Smartphones,HP
2024-10-04,Dove When Makeup,LOC010,1,1044.1750000000002,592.933,451.2420000000002,Beauty & Personal Care,Makeup,Dove
2024-10-04,HP Be Gaming,LOC010,1,248.13800000000003,147.73000000000002,100.40800000000002,Electronics,Gaming,HP
2024-10-04,Kraft Fall Confectionery,LOC010,3,490.61100000000005,218.55900000000003,272.052,Food & Beverages,Confectionery,Kraft
2024-10-04,Nivea Less Makeup,LOC010,1,761.464,378.40000000000003,383.064,Beauty & Personal Care,Makeup,Nivea
2024-10-04,Kraft Decision Beverages,LOC010,4,3575.0000000000005,2441.78,1133.2200000000003,Food & Beverages,Beverages,Kraft
2024-10-04,Samsung Choice Laptops,LOC002,4,1931.16,1201.42,729.74,Electronics,Laptops,Samsung
2024-10-04,HP Find Smartphones,LOC002,5,3559.7650000000003,2237.0150000000003,1322.75,Electronics,Smartphones,HP
2024-10-04,IKEA Miss Kitchen,LOC002,1,423.918,268.576,155.34199999999998,Home & Living,Kitchen,IKEA
2024-10-04,Samsung Traditional Audio Devices,LOC002,1,464.508,249.65600000000003,214.85199999999995,Electronics,Audio Devices,Samsung
2024-10-04,IKEA Congress Storage,LOC002,4,1993.3760000000002,1388.816,604.5600000000002,Home & Living,Storage,IKEA
2024-10-04,IKEA Letter Decor,LOC002,4,4067.2720000000004,2544.0360000000005,1523.2359999999999,Home & Living,Decor,IKEA
2024-10-04,H&M Hard Kids' Clothing,LOC002,4,3388.132,1947.2640000000001,1440.868,Apparel,Kids' Clothing,H&M
2024-10-05,Dove Feel Skincare,LOC002,3,1313.235,801.768,511.46699999999987,Beauty & Personal Care,Skincare,Dove
