date,product_id,product_name,top_category,sub_category,age_segment,channel,quantity,unit_price,total_amount,revenue
2024-10-02 12:03:58.260205,P000064,Kellogg's Particularly Health Foods,Food & Beverages,Health Foods,Baby Boomers,Paid Search,1,141.29,141.29,141.29
2024-10-02 12:03:58.260205,P000030,PepsiCo Truth Groceries,Food & Beverages,Groceries,Baby Boomers,Paid Search,4,1024.35,4097.4,4097.4
2024-10-02 12:03:58.260205,P000047,Samsung Interesting Smartphones,Electronics,Smartphones,Baby Boomers,Paid Search,2,147.58,295.15,295.16
2024-10-02 12:03:58.260205,P000014,Dell Race Smartphones,Electronics,Smartphones,Baby Boomers,Paid Search,4,884.97,3539.87,3539.88
2024-10-02 12:03:58.260205,P000014,Dell Race Smartphones,Electronics,Smartphones,Baby Boomers,Paid Search,4,1013.66,4054.62,4054.64
2024-10-02 12:03:58.260205,P000075,Samsung Choice Laptops,Electronics,Laptops,Baby Boomers,Paid Search,2,417.59,835.18,835.18
2024-10-02 12:03:58.260205,P000099,Levi's Play Footwear,Apparel,Footwear,Baby Boomers,Paid Search,4,625.29,2501.18,2501.16
2024-10-02 12:03:58.260205,P000042,H&M Tv Women's Clothing,Apparel,Women's Clothing,Baby Boomers,Paid Search,1,293.65,293.65,293.65
2024-10-02 12:03:58.260205,P000072,Levi's Good Accessories,Apparel,Accessories,Baby Boomers,Paid Search,1,803.68,803.68,803.68
2024-10-02 12:03:58.260205,P000071,H&M Test Kids' Clothing,Apparel,Kids' Clothing,Baby Boomers,Paid Search,2,64.93,129.86,129.86
2024-10-02 12:03:58.260205,P000001,Gap Month Footwear,Apparel,Footwear,Baby Boomers,Paid Search,1,560.77,560.77,560.77
2024-10-02 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Baby Boomers,Display Ads,1,20.31,20.31,20.31
2024-10-02 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Baby Boomers,Display Ads,2,465.08,930.16,930.16
2024-10-02 12:03:58.260205,P000063,HomeDepot Detail Furniture,Home & Living,Furniture,Baby Boomers,Display Ads,2,72.37,144.74,144.74
2024-10-02 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Baby Boomers,Display Ads,4,417.22,1668.87,1668.88
2024-10-02 12:03:58.260205,P000058,Wayfair Whom Bedding,Home & Living,Bedding,Baby Boomers,Email Marketing,5,481.78,2408.9,2408.8999999999996
2024-10-02 12:03:58.260205,P000013,Wayfair Player Furniture,Home & Living,Furniture,Baby Boomers,Email Marketing,5,857.48,4287.39,4287.4
2024-10-02 12:03:58.260205,P000062,IKEA How Bedding,Home & Living,Bedding,Baby Boomers,Email Marketing,5,728.48,3642.4,3642.4
2024-10-02 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Baby Boomers,Email Marketing,1,22.0,22.0,22.0
2024-10-02 12:03:58.260205,P000062,IKEA How Bedding,Home & Living,Bedding,Baby Boomers,Email Marketing,3,777.27,2331.81,2331.81
2024-10-02 12:03:58.260205,P000013,Wayfair Player Furniture,Home & Living,Furniture,Baby Boomers,Email Marketing,4,914.35,3657.41,3657.4
2024-10-02 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Baby Boomers,Email Marketing,1,20.81,20.81,20.81
2024-10-02 12:03:58.260205,P000008,IKEA Beautiful Storage,Home & Living,Storage,Baby Boomers,Email Marketing,2,234.88,469.75,469.76
2024-10-02 12:03:58.260205,P000063,HomeDepot Detail Furniture,Home & Living,Furniture,Baby Boomers,Email Marketing,1,76.07,76.07,76.07
2024-10-02 12:03:58.260205,P000003,IKEA Letter Decor,Home & Living,Decor,Baby Boomers,Email Marketing,1,991.39,991.39,991.39
2024-10-02 12:03:58.260205,P000078,Crate & Barrel Goal Kitchen,Home & Living,Kitchen,Baby Boomers,Email Marketing,3,451.63,1354.9,1354.8899999999999
2024-10-02 12:03:58.260205,P000100,Wayfair Husband Furniture,Home & Living,Furniture,Baby Boomers,Email Marketing,3,807.65,2422.96,2422.95
2024-10-02 12:03:58.260205,P000013,Wayfair Player Furniture,Home & Living,Furniture,Baby Boomers,Email Marketing,1,905.97,905.97,905.97
2024-10-02 12:03:58.260205,P000080,Kellogg's Partner Confectionery,Food & Beverages,Confectionery,Baby Boomers,Email Marketing,2,436.47,872.95,872.94
2024-10-02 12:03:58.260205,P000051,PepsiCo Once Confectionery,Food & Beverages,Confectionery,Baby Boomers,Email Marketing,2,247.53,495.06,495.06
2024-10-02 12:03:58.260205,P000096,Kellogg's Likely Confectionery,Food & Beverages,Confectionery,Baby Boomers,Email Marketing,1,119.49,119.49,119.49
2024-10-02 12:03:58.260205,P000052,Kraft Fall Confectionery,Food & Beverages,Confectionery,Baby Boomers,Email Marketing,2,152.24,304.48,304.48
2024-10-02 12:03:58.260205,P000046,PepsiCo Tax Health Foods,Food & Beverages,Health Foods,Baby Boomers,Email Marketing,5,610.9,3054.52,3054.5
2024-10-02 12:03:58.260205,P000051,PepsiCo Once Confectionery,Food & Beverages,Confectionery,Baby Boomers,Email Marketing,4,248.34,993.36,993.36
2024-10-02 12:03:58.260205,P000006,MAC Represent Makeup,Beauty & Personal Care,Makeup,Baby Boomers,Email Marketing,5,325.71,1628.56,1628.55
2024-10-02 12:03:58.260205,P000002,L'Oreal Public Haircare,Beauty & Personal Care,Haircare,Baby Boomers,Email Marketing,2,669.58,1339.16,1339.16
2024-10-02 12:03:58.260205,P000040,MAC Black Makeup,Beauty & Personal Care,Makeup,Baby Boomers,Email Marketing,3,931.64,2794.91,2794.92
2024-10-02 12:03:58.260205,P000045,Nivea Take Fragrances,Beauty & Personal Care,Fragrances,Baby Boomers,Email Marketing,3,769.01,2307.03,2307.0299999999997
2024-10-02 12:03:58.260205,P000019,Nivea Recognize Makeup,Beauty & Personal Care,Makeup,Baby Boomers,Email Marketing,5,969.32,4846.6,4846.6
2024-10-02 12:03:58.260205,P000041,Maybelline Light Haircare,Beauty & Personal Care,Haircare,Baby Boomers,Email Marketing,1,757.36,757.36,757.36
2024-10-02 12:03:58.260205,P000085,MAC Activity Makeup,Beauty & Personal Care,Makeup,Baby Boomers,Email Marketing,5,607.56,3037.78,3037.7999999999997
2024-10-02 12:03:58.260205,P000016,Adidas By Footwear,Apparel,Footwear,Baby Boomers,Email Marketing,1,118.76,118.76,118.76
2024-10-02 12:03:58.260205,P000054,Levi's Best Footwear,Apparel,Footwear,Baby Boomers,Email Marketing,5,683.49,3417.43,3417.45
2024-10-02 12:03:58.260205,P000012,H&M Hard Kids' Clothing,Apparel,Kids' Clothing,Baby Boomers,Email Marketing,2,825.5,1651.01,1651.0
2024-10-02 12:03:58.260205,P000099,Levi's Play Footwear,Apparel,Footwear,Baby Boomers,Email Marketing,2,560.67,1121.35,1121.34
2024-10-02 12:03:58.260205,P000001,Gap Month Footwear,Apparel,Footwear,Baby Boomers,Email Marketing,3,566.58,1699.73,1699.7400000000002
2024-10-02 12:03:58.260205,P000079,Nike Change Kids' Clothing,Apparel,Kids' Clothing,Baby Boomers,Email Marketing,1,581.68,581.68,581.68
2024-10-02 12:03:58.260205,P000076,Adidas Rise Women's Clothing,Apparel,Women's Clothing,Baby Boomers,Email Marketing,1,185.58,185.58,185.58
2024-10-02 12:03:58.260205,P000072,Levi's Good Accessories,Apparel,Accessories,Baby Boomers,Email Marketing,1,816.99,816.99,816.99
2024-10-02 12:03:58.260205,P000058,Wayfair Whom Bedding,Home & Living,Bedding,Baby Boomers,Affiliate Marketing,3,504.52,1513.57,1513.56
2024-10-02 12:03:58.260205,P000058,Wayfair Whom Bedding,Home & Living,Bedding,Baby Boomers,Affiliate Marketing,4,454.5,1818.0,1818.0
2024-10-02 12:03:58.260205,P000062,IKEA How Bedding,Home & Living,Bedding,Baby Boomers,Affiliate Marketing,1,793.06,793.06,793.06
2024-10-02 12:03:58.260205,P000063,HomeDepot Detail Furniture,Home & Living,Furniture,Baby Boomers,Affiliate Marketing,3,70.29,210.88,210.87
2024-10-02 12:03:58.260205,P000091,Wayfair One Decor,Home & Living,Decor,Baby Boomers,Affiliate Marketing,4,205.47,821.89,821.88
2024-10-02 12:03:58.260205,P000013,Wayfair Player Furniture,Home & Living,Furniture,Baby Boomers,Affiliate Marketing,3,863.4,2590.2,2590.2
2024-10-02 12:03:58.260205,P000031,Coca-Cola Drug Snacks,Food & Beverages,Snacks,Baby Boomers,Affiliate Marketing,5,87.2,436.01,436.0
2024-10-03 12:03:58.260205,P000065,Samsung From Gaming,Electronics,Gaming,Gen Z,Social Media,4,340.99,1363.96,1363.96
2024-10-03 12:03:58.260205,P000053,LG Environment Gaming,Electronics,Gaming,Gen Z,Social Media,4,48.94,195.78,195.76
2024-10-03 12:03:58.260205,P000075,Samsung Choice Laptops,Electronics,Laptops,Gen Z,Social Media,3,413.7,1241.1,1241.1
2024-10-03 12:03:58.260205,P000010,HP Visit Gaming,Electronics,Gaming,Gen Z,Social Media,5,156.47,782.37,782.35
2024-10-03 12:03:58.260205,P000047,Samsung Interesting Smartphones,Electronics,Smartphones,Gen Z,Social Media,2,132.52,265.05,265.04
2024-10-03 12:03:58.260205,P000083,HP Outside Laptops,Electronics,Laptops,Gen Z,Social Media,5,791.3,3956.51,3956.5
2024-10-03 12:03:58.260205,P000069,HP Seat Laptops,Electronics,Laptops,Gen Z,Social Media,2,707.24,1414.48,1414.48
2024-10-03 12:03:58.260205,P000024,Apple Those Home Appliances,Electronics,Home Appliances,Gen Z,Social Media,4,31.49,125.97,125.96
2024-10-03 12:03:58.260205,P000059,Apple Today Gaming,Electronics,Gaming,Gen Z,Social Media,3,187.36,562.07,562.08
2024-10-03 12:03:58.260205,P000069,HP Seat Laptops,Electronics,Laptops,Gen Z,Social Media,1,661.04,661.04,661.04
2024-10-03 12:03:58.260205,P000075,Samsung Choice Laptops,Electronics,Laptops,Gen Z,Social Media,3,406.02,1218.07,1218.06
2024-10-03 12:03:58.260205,P000024,Apple Those Home Appliances,Electronics,Home Appliances,Gen Z,Social Media,4,29.67,118.66,118.68
2024-10-03 12:03:58.260205,P000010,HP Visit Gaming,Electronics,Gaming,Gen Z,Social Media,1,159.32,159.32,159.32
2024-10-03 12:03:58.260205,P000047,Samsung Interesting Smartphones,Electronics,Smartphones,Gen Z,Social Media,5,116.63,583.16,583.15
2024-10-03 12:03:58.260205,P000050,L'Oreal Decade Haircare,Beauty & Personal Care,Haircare,Gen Z,Social Media,1,128.4,128.4,128.4
2024-10-03 12:03:58.260205,P000082,L'Oreal Choice Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Gen Z,Social Media,4,688.19,2752.76,2752.76
2024-10-03 12:03:58.260205,P000041,Maybelline Light Haircare,Beauty & Personal Care,Haircare,Gen Z,Social Media,4,684.35,2737.4,2737.4
2024-10-03 12:03:58.260205,P000048,Maybelline Hand Haircare,Beauty & Personal Care,Haircare,Gen Z,Social Media,1,240.07,240.07,240.07
2024-10-03 12:03:58.260205,P000074,Nivea Win Haircare,Beauty & Personal Care,Haircare,Gen Z,Social Media,5,803.08,4015.38,4015.4
2024-10-03 12:03:58.260205,P000091,Wayfair One Decor,Home & Living,Decor,Gen Z,Social Media,4,177.09,708.37,708.36
2024-10-03 12:03:58.260205,P000100,Wayfair Husband Furniture,Home & Living,Furniture,Gen Z,Social Media,2,642.71,1285.41,1285.42
2024-10-03 12:03:58.260205,P000078,Crate & Barrel Goal Kitchen,Home & Living,Kitchen,Gen Z,Social Media,2,423.44,846.89,846.88
2024-10-03 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Gen Z,Social Media,1,17.07,17.07,17.07
2024-10-03 12:03:58.260205,P000013,Wayfair Player Furniture,Home & Living,Furniture,Gen Z,Social Media,2,732.27,1464.55,1464.54
2024-10-03 12:03:58.260205,P000092,Nestle Eight Confectionery,Food & Beverages,Confectionery,Gen Z,Paid Search,1,153.07,153.07,153.07
2024-10-03 12:03:58.260205,P000003,IKEA Letter Decor,Home & Living,Decor,Gen Z,Paid Search,1,875.87,875.87,875.87
2024-10-03 12:03:58.260205,P000063,HomeDepot Detail Furniture,Home & Living,Furniture,Gen Z,Paid Search,4,61.27,245.08,245.08
2024-10-03 12:03:58.260205,P000053,LG Environment Gaming,Electronics,Gaming,Gen Z,Display Ads,4,47.33,189.33,189.32
2024-10-03 12:03:58.260205,P000029,Dove Painting Personal Hygiene,Beauty & Personal Care,Personal Hygiene,Gen Z,Display Ads,1,79.63,79.63,79.63
2024-10-03 12:03:58.260205,P000083,HP Outside Laptops,Electronics,Laptops,Gen Z,Email Marketing,3,691.75,2075.24,2075.25
2024-10-03 12:03:58.260205,P000059,Apple Today Gaming,Electronics,Gaming,Gen Z,Email Marketing,4,198.97,795.88,795.88
2024-10-03 12:03:58.260205,P000005,LG Action Laptops,Electronics,Laptops,Gen Z,Email Marketing,5,182.09,910.47,910.45
2024-10-03 12:03:58.260205,P000061,Samsung Traditional Audio Devices,Electronics,Audio Devices,Gen Z,Email Marketing,2,342.49,684.98,684.98
2024-10-03 12:03:58.260205,P000017,LG Commercial Gaming,Electronics,Gaming,Gen Z,Email Marketing,5,420.76,2103.81,2103.8
2024-10-03 12:03:58.260205,P000069,HP Seat Laptops,Electronics,Laptops,Gen Z,Email Marketing,3,706.34,2119.01,2119.02
2024-10-03 12:03:58.260205,P000020,Apple Chair Smartphones,Electronics,Smartphones,Gen Z,Email Marketing,2,14.29,28.59,28.58
2024-10-03 12:03:58.260205,P000017,LG Commercial Gaming,Electronics,Gaming,Gen Z,Email Marketing,5,487.9,2439.5,2439.5
2024-10-03 12:03:58.260205,P000075,Samsung Choice Laptops,Electronics,Laptops,Gen Z,Email Marketing,4,368.04,1472.15,1472.16
2024-10-03 12:03:58.260205,P000077,Crate & Barrel Course Storage,Home & Living,Storage,Gen Z,Email Marketing,4,751.52,3006.06,3006.08
2024-10-03 12:03:58.260205,P000058,Wayfair Whom Bedding,Home & Living,Bedding,Gen Z,Email Marketing,2,449.63,899.25,899.26
2024-10-03 12:03:58.260205,P000063,HomeDepot Detail Furniture,Home & Living,Furniture,Gen Z,Email Marketing,1,63.22,63.22,63.22
2024-10-03 12:03:58.260205,P000003,IKEA Letter Decor,Home & Living,Decor,Gen Z,Email Marketing,5,774.12,3870.58,3870.6
2024-10-03 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Gen Z,Email Marketing,3,319.13,957.39,957.39
2024-10-03 12:03:58.260205,P000100,Wayfair Husband Furniture,Home & Living,Furniture,Gen Z,Email Marketing,1,632.37,632.37,632.37
2024-10-03 12:03:58.260205,P000091,Wayfair One Decor,Home & Living,Decor,Gen Z,Email Marketing,4,183.94,735.75,735.76
2024-10-03 12:03:58.260205,P000077,Crate & Barrel Course Storage,Home & Living,Storage,Gen Z,Email Marketing,3,767.78,2303.33,2303.34
2024-10-03 12:03:58.260205,P000042,H&M Tv Women's Clothing,Apparel,Women's Clothing,Gen Z,Affiliate Marketing,2,253.85,507.69,507.7
2024-10-03 12:03:58.260205,P000095,Kraft Environment Snacks,Food & Beverages,Snacks,Gen Z,Affiliate Marketing,3,480.55,1441.64,1441.65
2024-10-03 12:03:58.260205,P000094,Nestle Challenge Confectionery,Food & Beverages,Confectionery,Gen Z,Affiliate Marketing,5,315.74,1578.7,1578.7
2024-10-03 12:03:58.260205,P000009,Nestle Across Health Foods,Food & Beverages,Health Foods,Gen Z,Affiliate Marketing,2,391.62,783.25,783.24
2024-10-03 12:03:58.260205,P000095,Kraft Environment Snacks,Food & Beverages,Snacks,Gen Z,Affiliate Marketing,4,458.07,1832.3,1832.28
2024-10-03 12:03:58.260205,P000018,Kraft Read Groceries,Food & Beverages,Groceries,Gen Z,Affiliate Marketing,3,247.93,743.79,743.79
2024-10-03 12:03:58.260205,P000090,Kraft Husband Health Foods,Food & Beverages,Health Foods,Gen Z,Affiliate Marketing,2,788.53,1577.07,1577.06
2024-10-03 12:03:58.260205,P000052,Kraft Fall Confectionery,Food & Beverages,Confectionery,Gen Z,Affiliate Marketing,2,132.64,265.28,265.28
2024-10-03 12:03:58.260205,P000094,Nestle Challenge Confectionery,Food & Beverages,Confectionery,Gen Z,Affiliate Marketing,5,300.37,1501.83,1501.85
2024-10-03 12:03:58.260205,P000077,Crate & Barrel Course Storage,Home & Living,Storage,Gen Z,Affiliate Marketing,1,807.58,807.58,807.58
2024-10-03 12:03:58.260205,P000077,Crate & Barrel Course Storage,Home & Living,Storage,Gen Z,Affiliate Marketing,3,769.79,2309.36,2309.37
2024-10-03 12:03:58.260205,P000091,Wayfair One Decor,Home & Living,Decor,Gen Z,Affiliate Marketing,5,191.32,956.59,956.5999999999999
2024-10-03 12:03:58.260205,P000003,IKEA Letter Decor,Home & Living,Decor,Gen Z,Affiliate Marketing,5,825.5,4127.5,4127.5
2024-10-03 12:03:58.260205,P000089,IKEA Miss Kitchen,Home & Living,Kitchen,Millennials,Social Media,4,396.62,1586.48,1586.48
2024-10-03 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Millennials,Social Media,2,408.19,816.37,816.38
2024-10-03 12:03:58.260205,P000100,Wayfair Husband Furniture,Home & Living,Furniture,Millennials,Social Media,1,770.61,770.61,770.61
2024-10-03 12:03:58.260205,P000003,IKEA Letter Decor,Home & Living,Decor,Millennials,Social Media,3,861.17,2583.5,2583.5099999999998
2024-10-03 12:03:58.260205,P000012,H&M Hard Kids' Clothing,Apparel,Kids' Clothing,Millennials,Social Media,3,740.7,2222.11,2222.1000000000004
2024-10-03 12:03:58.260205,P000072,Levi's Good Accessories,Apparel,Accessories,Millennials,Social Media,5,859.18,4295.92,4295.9
2024-10-03 12:03:58.260205,P000079,Nike Change Kids' Clothing,Apparel,Kids' Clothing,Millennials,Social Media,5,569.11,2845.53,2845.55
2024-10-03 12:03:58.260205,P000092,Nestle Eight Confectionery,Food & Beverages,Confectionery,Millennials,Social Media,1,164.14,164.14,164.14
2024-10-03 12:03:58.260205,P000021,Coca-Cola Sense Confectionery,Food & Beverages,Confectionery,Millennials,Social Media,4,446.16,1784.62,1784.64
2024-10-03 12:03:58.260205,P000090,Kraft Husband Health Foods,Food & Beverages,Health Foods,Millennials,Social Media,3,818.71,2456.13,2456.13
2024-10-03 12:03:58.260205,P000064,Kellogg's Particularly Health Foods,Food & Beverages,Health Foods,Millennials,Social Media,4,134.89,539.55,539.56
2024-10-03 12:03:58.260205,P000031,Coca-Cola Drug Snacks,Food & Beverages,Snacks,Millennials,Social Media,4,90.82,363.27,363.28
2024-10-03 12:03:58.260205,P000008,IKEA Beautiful Storage,Home & Living,Storage,Millennials,Paid Search,4,243.55,974.18,974.2
2024-10-03 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Millennials,Paid Search,4,470.5,1881.98,1882.0
2024-10-03 12:03:58.260205,P000062,IKEA How Bedding,Home & Living,Bedding,Millennials,Paid Search,5,749.85,3749.23,3749.25
2024-10-03 12:03:58.260205,P000062,IKEA How Bedding,Home & Living,Bedding,Millennials,Paid Search,5,765.82,3829.1,3829.1000000000004
2024-10-03 12:03:58.260205,P000078,Crate & Barrel Goal Kitchen,Home & Living,Kitchen,Millennials,Paid Search,2,497.06,994.13,994.12
2024-10-03 12:03:58.260205,P000061,Samsung Traditional Audio Devices,Electronics,Audio Devices,Millennials,Display Ads,1,381.66,381.66,381.66
2024-10-03 12:03:58.260205,P000036,HP Be Gaming,Electronics,Gaming,Millennials,Display Ads,3,232.94,698.83,698.8199999999999
2024-10-03 12:03:58.260205,P000075,Samsung Choice Laptops,Electronics,Laptops,Millennials,Display Ads,4,429.46,1717.83,1717.84
2024-10-03 12:03:58.260205,P000005,LG Action Laptops,Electronics,Laptops,Millennials,Display Ads,5,197.25,986.26,986.25
2024-10-03 12:03:58.260205,P000010,HP Visit Gaming,Electronics,Gaming,Millennials,Display Ads,3,180.41,541.22,541.23
2024-10-03 12:03:58.260205,P000057,Sony Career Gaming,Electronics,Gaming,Millennials,Display Ads,4,125.79,503.16,503.16
2024-10-03 12:03:58.260205,P000007,HomeDepot Lead Storage,Home & Living,Storage,Millennials,Display Ads,2,20.37,40.73,40.74
2024-10-03 12:03:58.260205,P000043,Dell Interview Audio Devices,Electronics,Audio Devices,Millennials,Email Marketing,1,226.02,226.02,226.02
2024-10-03 12:03:58.260205,P000065,Samsung From Gaming,Electronics,Gaming,Millennials,Email Marketing,4,353.72,1414.87,1414.88
2024-10-03 12:03:58.260205,P000065,Samsung From Gaming,Electronics,Gaming,Millennials,Email Marketing,1,394.73,394.73,394.73
2024-10-03 12:03:58.260205,P000059,Apple Today Gaming,Electronics,Gaming,Millennials,Email Marketing,4,228.78,915.12,915.12
2024-10-03 12:03:58.260205,P000010,HP Visit Gaming,Electronics,Gaming,Millennials,Email Marketing,5,177.01,885.06,885.05
2024-10-03 12:03:58.260205,P000057,Sony Career Gaming,Electronics,Gaming,Millennials,Email Marketing,3,119.57,358.72,358.71
2024-10-03 12:03:58.260205,P000068,IKEA Congress Storage,Home & Living,Storage,Millennials,Email Marketing,3,456.67,1370.01,1370.01
2024-10-03 12:03:58.260205,P000003,IKEA Letter Decor,Home & Living,Decor,Millennials,Email Marketing,2,896.37,1792.75,1792.74
2024-10-03 12:03:58.260205,P000008,IKEA Beautiful Storage,Home & Living,Storage,Millennials,Email Marketing,2,241.32,482.63,482.64
2024-10-03 12:03:58.260205,P000008,IKEA Beautiful Storage,Home & Living,Storage,Millennials,Email Marketing,3,214.95,644.84,644.8499999999999
2024-10-03 12:03:58.260205,P000100,Wayfair Husband Furniture,Home & Living,Furniture,Millennials,Email Marketing,4,804.44,3217.76,3217.76
2024-10-03 12:03:58.260205,P000058,Wayfair Whom Bedding,Home & Living,Bedding,Millennials,Email Marketing,4,428.62,1714.47,1714.48
2024-10-03 12:03:58.260205,P000077,Crate & Barrel Course Storage,Home & Living,Storage,Millennials,Email Marketing,5,942.1,4710.5,4710.5
