date,product_id,site_id,quantity_sold,forecasted_quantity,absolute_error,percentage_error,squared_error
2024-10-31,P000030,LOC016,7,8,1,14.285714285714285,1
2024-10-31,P000030,LOC017,10,10,0,0.0,0
2024-10-31,P000030,LOC019,2,2,0,0.0,0
2024-10-31,P000031,LOC001,7,6,1,14.285714285714285,1
2024-10-31,P000031,LOC002,8,7,1,12.5,1
2024-10-31,P000031,LOC003,10,10,0,0.0,0
2024-10-31,P000031,LOC005,2,2,0,0.0,0
2024-10-31,P000031,LOC006,8,7,1,12.5,1
2024-10-31,P000031,LOC007,1,1,0,0.0,0
2024-10-31,P000031,LOC008,4,4,0,0.0,0
2024-10-31,P000031,LOC009,1,1,0,0.0,0
2024-10-31,P000031,LOC010,1,1,0,0.0,0
2024-10-31,P000031,LOC011,4,4,0,0.0,0
2024-10-31,P000031,LOC012,3,3,0,0.0,0
2024-10-31,P000031,LOC013,5,5,0,0.0,0
2024-10-31,P000031,LOC014,8,10,2,25.0,4
2024-10-31,P000031,LOC015,5,4,1,20.0,1
2024-10-31,P000031,LOC016,4,4,0,0.0,0
2024-10-31,P000031,LOC017,13,14,1,7.6923076923076925,1
2024-10-31,P000031,LOC018,3,3,0,0.0,0
2024-10-31,P000031,LOC019,7,6,1,14.285714285714285,1
2024-10-31,P000032,LOC001,3,4,1,33.33333333333333,1
2024-10-31,P000032,LOC002,7,8,1,14.285714285714285,1
2024-10-31,P000032,LOC003,8,9,1,12.5,1
2024-10-31,P000032,LOC004,3,3,0,0.0,0
2024-10-31,P000032,LOC005,3,3,0,0.0,0
2024-10-31,P000032,LOC006,10,8,2,20.0,4
2024-10-31,P000032,LOC007,5,5,0,0.0,0
2024-10-31,P000032,LOC008,1,1,0,0.0,0
2024-10-31,P000032,LOC009,3,3,0,0.0,0
2024-10-31,P000032,LOC010,4,5,1,25.0,1
2024-10-31,P000032,LOC011,3,3,0,0.0,0
2024-10-31,P000032,LOC012,5,6,1,20.0,1
2024-10-31,P000032,LOC014,6,6,0,0.0,0
2024-10-31,P000032,LOC015,8,9,1,12.5,1
2024-10-31,P000032,LOC016,4,4,0,0.0,0
2024-10-31,P000032,LOC017,5,4,1,20.0,1
2024-10-31,P000032,LOC018,2,2,0,0.0,0
2024-10-31,P000032,LOC019,4,5,1,25.0,1
2024-10-31,P000033,LOC001,14,13,1,7.142857142857142,1
2024-10-31,P000033,LOC002,8,8,0,0.0,0
2024-10-31,P000033,LOC003,8,8,0,0.0,0
2024-10-31,P000033,LOC004,4,3,1,25.0,1
2024-10-31,P000033,LOC005,2,2,0,0.0,0
2024-10-31,P000033,LOC006,1,1,0,0.0,0
2024-10-31,P000033,LOC008,4,3,1,25.0,1
2024-10-31,P000033,LOC009,3,3,0,0.0,0
2024-10-31,P000033,LOC010,6,5,1,16.666666666666664,1
2024-10-31,P000033,LOC011,5,6,1,20.0,1
2024-10-31,P000033,LOC012,3,3,0,0.0,0
2024-10-31,P000033,LOC013,2,2,0,0.0,0
2024-10-31,P000033,LOC014,2,2,0,0.0,0
2024-10-31,P000033,LOC015,1,1,0,0.0,0
2024-10-31,P000033,LOC016,11,12,1,9.090909090909092,1
2024-10-31,P000033,LOC017,6,5,1,16.666666666666664,1
2024-10-31,P000033,LOC018,13,14,1,7.6923076923076925,1
2024-10-31,P000033,LOC019,6,6,0,0.0,0
2024-10-31,P000033,LOC020,1,1,0,0.0,0
2024-10-31,P000034,LOC001,5,5,0,0.0,0
2024-10-31,P000034,LOC002,4,5,1,25.0,1
2024-10-31,P000034,LOC003,11,10,1,9.090909090909092,1
2024-10-31,P000034,LOC004,6,7,1,16.666666666666664,1
2024-10-31,P000034,LOC005,5,6,1,20.0,1
2024-10-31,P000034,LOC006,8,7,1,12.5,1
2024-10-31,P000034,LOC007,2,2,0,0.0,0
2024-10-31,P000034,LOC008,5,5,0,0.0,0
2024-10-31,P000034,LOC010,5,4,1,20.0,1
2024-10-31,P000034,LOC013,1,1,0,0.0,0
2024-10-31,P000034,LOC014,1,1,0,0.0,0
2024-10-31,P000034,LOC015,9,7,2,22.22222222222222,4
2024-10-31,P000034,LOC017,8,7,1,12.5,1
2024-10-31,P000034,LOC018,8,8,0,0.0,0
2024-10-31,P000034,LOC019,1,1,0,0.0,0
2024-10-31,P000034,LOC020,3,4,1,33.33333333333333,1
2024-10-31,P000035,LOC001,4,4,0,0.0,0
2024-10-31,P000035,LOC003,6,7,1,16.666666666666664,1
2024-10-31,P000035,LOC006,4,4,0,0.0,0
2024-10-31,P000035,LOC008,2,2,0,0.0,0
2024-10-31,P000035,LOC009,6,5,1,16.666666666666664,1
2024-10-31,P000035,LOC010,7,8,1,14.285714285714285,1
2024-10-31,P000035,LOC012,7,7,0,0.0,0
2024-10-31,P000035,LOC013,7,7,0,0.0,0
2024-10-31,P000035,LOC015,4,4,0,0.0,0
2024-10-31,P000035,LOC016,2,2,0,0.0,0
2024-10-31,P000035,LOC017,5,4,1,20.0,1
2024-10-31,P000035,LOC018,17,14,3,17.647058823529413,9
2024-10-31,P000035,LOC020,6,5,1,16.666666666666664,1
2024-10-31,P000036,LOC001,4,4,0,0.0,0
2024-10-31,P000036,LOC002,7,6,1,14.285714285714285,1
2024-10-31,P000036,LOC003,3,2,1,33.33333333333333,1
2024-10-31,P000036,LOC004,19,18,1,5.263157894736842,1
2024-10-31,P000036,LOC005,7,7,0,0.0,0
2024-10-31,P000036,LOC006,12,13,1,8.333333333333332,1
2024-10-31,P000036,LOC008,1,1,0,0.0,0
2024-10-31,P000036,LOC009,6,7,1,16.666666666666664,1
2024-10-31,P000036,LOC010,7,7,0,0.0,0
2024-10-31,P000036,LOC011,2,2,0,0.0,0
2024-10-31,P000036,LOC012,1,1,0,0.0,0
2024-10-31,P000036,LOC013,8,8,0,0.0,0
2024-10-31,P000036,LOC014,3,3,0,0.0,0
2024-10-31,P000036,LOC015,1,1,0,0.0,0
2024-10-31,P000036,LOC016,7,6,1,14.285714285714285,1
2024-10-31,P000036,LOC017,2,2,0,0.0,0
2024-10-31,P000036,LOC018,14,12,2,14.285714285714285,4
2024-10-31,P000036,LOC019,8,9,1,12.5,1
2024-10-31,P000036,LOC020,5,4,1,20.0,1
2024-10-31,P000037,LOC001,9,7,2,22.22222222222222,4
2024-10-31,P000037,LOC002,12,12,0,0.0,0
2024-10-31,P000037,LOC003,4,4,0,0.0,0
2024-10-31,P000037,LOC004,8,9,1,12.5,1
2024-10-31,P000037,LOC005,6,6,0,0.0,0
2024-10-31,P000037,LOC006,2,2,0,0.0,0
2024-10-31,P000037,LOC008,4,4,0,0.0,0
2024-10-31,P000037,LOC009,6,5,1,16.666666666666664,1
2024-10-31,P000037,LOC010,6,7,1,16.666666666666664,1
2024-10-31,P000037,LOC013,4,4,0,0.0,0
2024-10-31,P000037,LOC014,4,4,0,0.0,0
2024-10-31,P000037,LOC015,9,8,1,11.11111111111111,1
2024-10-31,P000037,LOC016,8,7,1,12.5,1
2024-10-31,P000037,LOC017,7,8,1,14.285714285714285,1
2024-10-31,P000037,LOC018,11,11,0,0.0,0
2024-10-31,P000037,LOC019,4,3,1,25.0,1
2024-10-31,P000038,LOC001,11,10,1,9.090909090909092,1
2024-10-31,P000038,LOC002,2,2,0,0.0,0
2024-10-31,P000038,LOC005,2,2,0,0.0,0
2024-10-31,P000038,LOC006,2,2,0,0.0,0
2024-10-31,P000038,LOC008,8,7,1,12.5,1
2024-10-31,P000038,LOC009,10,12,2,20.0,4
2024-10-31,P000038,LOC011,4,5,1,25.0,1
2024-10-31,P000038,LOC012,3,4,1,33.33333333333333,1
2024-10-31,P000038,LOC014,1,1,0,0.0,0
2024-10-31,P000038,LOC015,1,1,0,0.0,0
2024-10-31,P000038,LOC017,9,10,1,11.11111111111111,1
2024-10-31,P000038,LOC018,3,3,0,0.0,0
2024-10-31,P000038,LOC019,2,2,0,0.0,0
2024-10-31,P000038,LOC020,7,6,1,14.285714285714285,1
2024-10-31,P000039,LOC001,3,3,0,0.0,0
2024-10-31,P000039,LOC002,11,9,2,18.181818181818183,4
2024-10-31,P000039,LOC004,16,17,1,6.25,1
2024-10-31,P000039,LOC005,5,5,0,0.0,0
2024-10-31,P000039,LOC006,6,5,1,16.666666666666664,1
2024-10-31,P000039,LOC007,1,1,0,0.0,0
2024-10-31,P000039,LOC008,3,3,0,0.0,0
2024-10-31,P000039,LOC009,1,1,0,0.0,0
2024-10-31,P000039,LOC010,4,4,0,0.0,0
2024-10-31,P000039,LOC011,17,20,3,17.647058823529413,9
2024-10-31,P000039,LOC012,5,5,0,0.0,0
2024-10-31,P000039,LOC013,7,8,1,14.285714285714285,1
2024-10-31,P000039,LOC014,5,5,0,0.0,0
2024-10-31,P000039,LOC015,4,4,0,0.0,0
2024-10-31,P000039,LOC016,5,5,0,0.0,0
2024-10-31,P000039,LOC017,6,6,0,0.0,0
2024-10-31,P000039,LOC018,6,6,0,0.0,0
2024-10-31,P000039,LOC019,4,4,0,0.0,0
2024-10-31,P000039,LOC020,4,4,0,0.0,0
2024-10-31,P000040,LOC001,1,1,0,0.0,0
2024-10-31,P000040,LOC002,5,5,0,0.0,0
2024-10-31,P000040,LOC003,6,7,1,16.666666666666664,1
2024-10-31,P000040,LOC004,10,12,2,20.0,4
2024-10-31,P000040,LOC005,9,9,0,0.0,0
2024-10-31,P000040,LOC006,2,2,0,0.0,0
2024-10-31,P000040,LOC007,4,4,0,0.0,0
2024-10-31,P000040,LOC008,2,2,0,0.0,0
2024-10-31,P000040,LOC009,1,1,0,0.0,0
2024-10-31,P000040,LOC010,6,6,0,0.0,0
2024-10-31,P000040,LOC011,11,11,0,0.0,0
2024-10-31,P000040,LOC012,5,5,0,0.0,0
2024-10-31,P000040,LOC014,8,7,1,12.5,1
2024-10-31,P000040,LOC015,6,5,1,16.666666666666664,1
2024-10-31,P000040,LOC016,2,2,0,0.0,0
2024-10-31,P000040,LOC017,8,8,0,0.0,0
2024-10-31,P000040,LOC020,2,2,0,0.0,0
2024-10-31,P000041,LOC001,1,1,0,0.0,0
2024-10-31,P000041,LOC002,24,27,3,12.5,9
2024-10-31,P000041,LOC003,5,6,1,20.0,1
2024-10-31,P000041,LOC004,1,1,0,0.0,0
2024-10-31,P000041,LOC005,2,2,0,0.0,0
2024-10-31,P000041,LOC007,2,2,0,0.0,0
2024-10-31,P000041,LOC008,1,1,0,0.0,0
2024-10-31,P000041,LOC009,3,3,0,0.0,0
2024-10-31,P000041,LOC010,4,3,1,25.0,1
2024-10-31,P000041,LOC012,2,2,0,0.0,0
2024-10-31,P000041,LOC016,13,13,0,0.0,0
2024-10-31,P000041,LOC017,10,12,2,20.0,4
2024-10-31,P000041,LOC018,5,4,1,20.0,1
2024-10-31,P000042,LOC001,3,3,0,0.0,0
2024-10-31,P000042,LOC002,6,5,1,16.666666666666664,1
2024-10-31,P000042,LOC003,8,8,0,0.0,0
2024-10-31,P000042,LOC004,8,8,0,0.0,0
2024-10-31,P000042,LOC005,4,4,0,0.0,0
2024-10-31,P000042,LOC006,4,5,1,25.0,1
2024-10-31,P000042,LOC007,3,3,0,0.0,0
2024-10-31,P000042,LOC008,2,2,0,0.0,0
2024-10-31,P000042,LOC009,7,8,1,14.285714285714285,1
2024-10-31,P000042,LOC010,10,8,2,20.0,4
2024-10-31,P000042,LOC011,6,5,1,16.666666666666664,1
2024-10-31,P000042,LOC012,4,4,0,0.0,0
2024-10-31,P000042,LOC013,1,1,0,0.0,0
2024-10-31,P000042,LOC014,14,14,0,0.0,0
2024-10-31,P000042,LOC015,4,5,1,25.0,1
2024-10-31,P000042,LOC016,9,9,0,0.0,0
2024-10-31,P000042,LOC017,4,5,1,25.0,1
2024-10-31,P000042,LOC018,4,4,0,0.0,0
2024-10-31,P000042,LOC019,9,11,2,22.22222222222222,4
2024-10-31,P000042,LOC020,3,4,1,33.33333333333333,1
2024-10-31,P000043,LOC001,4,4,0,0.0,0
2024-10-31,P000043,LOC002,1,1,0,0.0,0
2024-10-31,P000043,LOC003,7,7,0,0.0,0
2024-10-31,P000043,LOC004,6,5,1,16.666666666666664,1
2024-10-31,P000043,LOC005,8,7,1,12.5,1
2024-10-31,P000043,LOC006,9,7,2,22.22222222222222,4
2024-10-31,P000043,LOC007,10,11,1,10.0,1
2024-10-31,P000043,LOC008,4,4,0,0.0,0
2024-10-31,P000043,LOC009,3,4,1,33.33333333333333,1
2024-10-31,P000043,LOC010,8,7,1,12.5,1
2024-10-31,P000043,LOC011,3,4,1,33.33333333333333,1
2024-10-31,P000043,LOC012,7,8,1,14.285714285714285,1
2024-10-31,P000043,LOC013,5,4,1,20.0,1
2024-10-31,P000043,LOC014,9,9,0,0.0,0
2024-10-31,P000043,LOC015,11,12,1,9.090909090909092,1
2024-10-31,P000043,LOC016,4,4,0,0.0,0
2024-10-31,P000043,LOC017,14,14,0,0.0,0
2024-10-31,P000043,LOC018,4,4,0,0.0,0
2024-10-31,P000044,LOC001,9,7,2,22.22222222222222,4
2024-10-31,P000044,LOC002,5,5,0,0.0,0
2024-10-31,P000044,LOC003,4,3,1,25.0,1
2024-10-31,P000044,LOC005,12,12,0,0.0,0
2024-10-31,P000044,LOC006,2,2,0,0.0,0
2024-10-31,P000044,LOC008,4,4,0,0.0,0
2024-10-31,P000044,LOC009,7,6,1,14.285714285714285,1
2024-10-31,P000044,LOC010,8,8,0,0.0,0
2024-10-31,P000044,LOC011,12,12,0,0.0,0
2024-10-31,P000044,LOC013,5,5,0,0.0,0
2024-10-31,P000044,LOC014,5,4,1,20.0,1
2024-10-31,P000044,LOC015,5,6,1,20.0,1
2024-10-31,P000044,LOC016,3,3,0,0.0,0
2024-10-31,P000044,LOC017,4,4,0,0.0,0
2024-10-31,P000044,LOC019,4,5,1,25.0,1
2024-10-31,P000044,LOC020,9,9,0,0.0,0
2024-10-31,P000045,LOC001,3,3,0,0.0,0
2024-10-31,P000045,LOC003,7,8,1,14.285714285714285,1
2024-10-31,P000045,LOC004,8,8,0,0.0,0
2024-10-31,P000045,LOC005,4,4,0,0.0,0
2024-10-31,P000045,LOC006,6,5,1,16.666666666666664,1
2024-10-31,P000045,LOC007,9,10,1,11.11111111111111,1
2024-10-31,P000045,LOC008,10,10,0,0.0,0
2024-10-31,P000045,LOC009,6,5,1,16.666666666666664,1
2024-10-31,P000045,LOC010,1,1,0,0.0,0
2024-10-31,P000045,LOC012,7,7,0,0.0,0
2024-10-31,P000045,LOC013,10,10,0,0.0,0
2024-10-31,P000045,LOC014,8,8,0,0.0,0
2024-10-31,P000045,LOC015,4,4,0,0.0,0
2024-10-31,P000045,LOC017,12,12,0,0.0,0
2024-10-31,P000045,LOC019,1,1,0,0.0,0
2024-10-31,P000046,LOC001,8,8,0,0.0,0
2024-10-31,P000046,LOC002,9,11,2,22.22222222222222,4
2024-10-31,P000046,LOC003,6,5,1,16.666666666666664,1
2024-10-31,P000046,LOC004,6,6,0,0.0,0
2024-10-31,P000046,LOC005,4,4,0,0.0,0
2024-10-31,P000046,LOC006,14,16,2,14.285714285714285,4
2024-10-31,P000046,LOC007,4,4,0,0.0,0
2024-10-31,P000046,LOC008,15,15,0,0.0,0
2024-10-31,P000046,LOC009,2,2,0,0.0,0
2024-10-31,P000046,LOC010,1,1,0,0.0,0
2024-10-31,P000046,LOC011,5,5,0,0.0,0
2024-10-31,P000046,LOC012,13,15,2,15.384615384615385,4
2024-10-31,P000046,LOC013,12,13,1,8.333333333333332,1
2024-10-31,P000046,LOC014,4,4,0,0.0,0
2024-10-31,P000046,LOC015,1,1,0,0.0,0
2024-10-31,P000046,LOC016,4,4,0,0.0,0
2024-10-31,P000046,LOC017,10,11,1,10.0,1
2024-10-31,P000046,LOC018,9,10,1,11.11111111111111,1
2024-10-31,P000046,LOC019,4,3,1,25.0,1
2024-10-31,P000046,LOC020,8,9,1,12.5,1
2024-10-31,P000047,LOC001,4,4,0,0.0,0
2024-10-31,P000047,LOC002,13,14,1,7.6923076923076925,1
2024-10-31,P000047,LOC004,6,6,0,0.0,0
2024-10-31,P000047,LOC005,3,3,0,0.0,0
2024-10-31,P000047,LOC007,2,2,0,0.0,0
2024-10-31,P000047,LOC008,4,3,1,25.0,1
2024-10-31,P000047,LOC009,3,3,0,0.0,0
2024-10-31,P000047,LOC010,3,3,0,0.0,0
2024-10-31,P000047,LOC011,8,8,0,0.0,0
2024-10-31,P000047,LOC012,5,5,0,0.0,0
2024-10-31,P000047,LOC013,6,7,1,16.666666666666664,1
2024-10-31,P000047,LOC014,10,8,2,20.0,4
2024-10-31,P000047,LOC015,14,12,2,14.285714285714285,4
2024-10-31,P000047,LOC017,3,4,1,33.33333333333333,1
2024-10-31,P000047,LOC018,7,8,1,14.285714285714285,1
2024-10-31,P000047,LOC019,3,3,0,0.0,0
2024-10-31,P000047,LOC020,3,4,1,33.33333333333333,1
2024-10-31,P000048,LOC001,4,3,1,25.0,1
2024-10-31,P000048,LOC002,2,2,0,0.0,0
2024-10-31,P000048,LOC003,2,2,0,0.0,0
2024-10-31,P000048,LOC004,3,3,0,0.0,0
2024-10-31,P000048,LOC005,6,7,1,16.666666666666664,1
2024-10-31,P000048,LOC008,5,4,1,20.0,1
2024-10-31,P000048,LOC009,5,4,1,20.0,1
2024-10-31,P000048,LOC010,6,7,1,16.666666666666664,1
2024-10-31,P000048,LOC012,9,9,0,0.0,0
2024-10-31,P000048,LOC013,3,3,0,0.0,0
2024-10-31,P000048,LOC014,15,14,1,6.666666666666667,1
2024-10-31,P000048,LOC015,6,6,0,0.0,0
2024-10-31,P000048,LOC016,8,9,1,12.5,1
2024-10-31,P000048,LOC017,1,1,0,0.0,0
2024-10-31,P000048,LOC018,13,15,2,15.384615384615385,4
2024-10-31,P000048,LOC019,1,1,0,0.0,0
2024-10-31,P000049,LOC001,5,5,0,0.0,0
2024-10-31,P000049,LOC002,3,3,0,0.0,0
2024-10-31,P000049,LOC003,4,5,1,25.0,1
2024-10-31,P000049,LOC004,7,6,1,14.285714285714285,1
2024-10-31,P000049,LOC005,9,9,0,0.0,0
2024-10-31,P000049,LOC006,8,9,1,12.5,1
2024-10-31,P000049,LOC007,3,3,0,0.0,0
2024-10-31,P000049,LOC008,3,3,0,0.0,0
2024-10-31,P000049,LOC009,7,8,1,14.285714285714285,1
2024-10-31,P000049,LOC010,5,6,1,20.0,1
2024-10-31,P000049,LOC011,4,5,1,25.0,1
2024-10-31,P000049,LOC013,11,10,1,9.090909090909092,1
2024-10-31,P000049,LOC014,16,16,0,0.0,0
2024-10-31,P000049,LOC015,1,1,0,0.0,0
2024-10-31,P000049,LOC016,6,7,1,16.666666666666664,1
2024-10-31,P000049,LOC017,8,9,1,12.5,1
2024-10-31,P000049,LOC018,3,3,0,0.0,0
2024-10-31,P000049,LOC020,9,10,1,11.11111111111111,1
2024-10-31,P000050,LOC001,1,1,0,0.0,0
2024-10-31,P000050,LOC002,9,7,2,22.22222222222222,4
2024-10-31,P000050,LOC003,1,1,0,0.0,0
2024-10-31,P000050,LOC004,7,8,1,14.285714285714285,1
2024-10-31,P000050,LOC005,7,6,1,14.285714285714285,1
2024-10-31,P000050,LOC006,2,2,0,0.0,0
2024-10-31,P000050,LOC007,1,1,0,0.0,0
2024-10-31,P000050,LOC008,10,10,0,0.0,0
2024-10-31,P000050,LOC009,11,11,0,0.0,0
2024-10-31,P000050,LOC011,1,1,0,0.0,0
2024-10-31,P000050,LOC012,3,3,0,0.0,0
2024-10-31,P000050,LOC013,9,10,1,11.11111111111111,1
2024-10-31,P000050,LOC014,6,6,0,0.0,0
2024-10-31,P000050,LOC015,8,7,1,12.5,1
2024-10-31,P000050,LOC016,9,9,0,0.0,0
2024-10-31,P000050,LOC017,5,5,0,0.0,0
2024-10-31,P000050,LOC018,3,2,1,33.33333333333333,1
2024-10-31,P000050,LOC020,4,4,0,0.0,0
2024-10-31,P000051,LOC001,12,11,1,8.333333333333332,1
2024-10-31,P000051,LOC002,3,3,0,0.0,0
2024-10-31,P000051,LOC003,1,1,0,0.0,0
2024-10-31,P000051,LOC004,3,3,0,0.0,0
2024-10-31,P000051,LOC005,13,12,1,7.6923076923076925,1
2024-10-31,P000051,LOC006,11,11,0,0.0,0
2024-10-31,P000051,LOC007,1,1,0,0.0,0
2024-10-31,P000051,LOC008,3,2,1,33.33333333333333,1
2024-10-31,P000051,LOC009,5,4,1,20.0,1
2024-10-31,P000051,LOC010,10,8,2,20.0,4
2024-10-31,P000051,LOC011,1,1,0,0.0,0
2024-10-31,P000051,LOC012,11,11,0,0.0,0
2024-10-31,P000051,LOC013,8,7,1,12.5,1
2024-10-31,P000051,LOC014,5,5,0,0.0,0
2024-10-31,P000051,LOC015,1,1,0,0.0,0
2024-10-31,P000051,LOC016,7,6,1,14.285714285714285,1
2024-10-31,P000051,LOC017,1,1,0,0.0,0
2024-10-31,P000051,LOC018,10,12,2,20.0,4
2024-10-31,P000051,LOC019,6,5,1,16.666666666666664,1
2024-10-31,P000051,LOC020,2,2,0,0.0,0
2024-10-31,P000052,LOC001,9,8,1,11.11111111111111,1
2024-10-31,P000052,LOC003,7,6,1,14.285714285714285,1
2024-10-31,P000052,LOC004,7,8,1,14.285714285714285,1
2024-10-31,P000052,LOC005,4,5,1,25.0,1
2024-10-31,P000052,LOC007,7,8,1,14.285714285714285,1
2024-10-31,P000052,LOC008,1,1,0,0.0,0
2024-10-31,P000052,LOC009,5,5,0,0.0,0
2024-10-31,P000052,LOC010,11,12,1,9.090909090909092,1
2024-10-31,P000052,LOC012,3,3,0,0.0,0
2024-10-31,P000052,LOC013,7,8,1,14.285714285714285,1
2024-10-31,P000052,LOC015,5,5,0,0.0,0
2024-10-31,P000052,LOC016,10,12,2,20.0,4
2024-10-31,P000052,LOC017,4,4,0,0.0,0
2024-10-31,P000052,LOC018,6,6,0,0.0,0
2024-10-31,P000052,LOC019,7,8,1,14.285714285714285,1
2024-10-31,P000052,LOC020,1,1,0,0.0,0
2024-10-31,P000053,LOC001,8,7,1,12.5,1
2024-10-31,P000053,LOC002,6,5,1,16.666666666666664,1
2024-10-31,P000053,LOC003,2,2,0,0.0,0
2024-10-31,P000053,LOC004,6,7,1,16.666666666666664,1
2024-10-31,P000053,LOC005,5,6,1,20.0,1
2024-10-31,P000053,LOC006,11,13,2,18.181818181818183,4
2024-10-31,P000053,LOC007,3,3,0,0.0,0
2024-10-31,P000053,LOC009,2,2,0,0.0,0
2024-10-31,P000053,LOC010,3,3,0,0.0,0
2024-10-31,P000053,LOC011,4,3,1,25.0,1
2024-10-31,P000053,LOC012,1,1,0,0.0,0
2024-10-31,P000053,LOC013,2,2,0,0.0,0
2024-10-31,P000053,LOC014,1,1,0,0.0,0
2024-10-31,P000053,LOC015,4,4,0,0.0,0
2024-10-31,P000053,LOC016,1,1,0,0.0,0
2024-10-31,P000053,LOC017,2,2,0,0.0,0
2024-10-31,P000053,LOC018,11,10,1,9.090909090909092,1
2024-10-31,P000053,LOC019,3,3,0,0.0,0
2024-10-31,P000053,LOC020,4,4,0,0.0,0
2024-10-31,P000054,LOC001,3,3,0,0.0,0
2024-10-31,P000054,LOC003,3,3,0,0.0,0
2024-10-31,P000054,LOC006,8,9,1,12.5,1
2024-10-31,P000054,LOC007,2,2,0,0.0,0
2024-10-31,P000054,LOC008,15,18,3,20.0,9
2024-10-31,P000054,LOC009,8,9,1,12.5,1
2024-10-31,P000054,LOC010,2,2,0,0.0,0
2024-10-31,P000054,LOC011,5,4,1,20.0,1
2024-10-31,P000054,LOC012,8,7,1,12.5,1
2024-10-31,P000054,LOC013,4,4,0,0.0,0
2024-10-31,P000054,LOC014,10,10,0,0.0,0
2024-10-31,P000054,LOC015,5,6,1,20.0,1
2024-10-31,P000054,LOC016,7,7,0,0.0,0
2024-10-31,P000054,LOC017,3,3,0,0.0,0
2024-10-31,P000054,LOC018,5,5,0,0.0,0
2024-10-31,P000054,LOC019,3,3,0,0.0,0
2024-10-31,P000054,LOC020,1,1,0,0.0,0
2024-10-31,P000055,LOC002,7,7,0,0.0,0
2024-10-31,P000055,LOC004,7,7,0,0.0,0
2024-10-31,P000055,LOC005,9,10,1,11.11111111111111,1
2024-10-31,P000055,LOC006,9,10,1,11.11111111111111,1
2024-10-31,P000055,LOC007,4,4,0,0.0,0
2024-10-31,P000055,LOC008,3,3,0,0.0,0
2024-10-31,P000055,LOC009,2,2,0,0.0,0
2024-10-31,P000055,LOC011,5,5,0,0.0,0
2024-10-31,P000055,LOC012,9,8,1,11.11111111111111,1
2024-10-31,P000055,LOC013,2,2,0,0.0,0
2024-10-31,P000055,LOC014,3,3,0,0.0,0
2024-10-31,P000055,LOC015,9,11,2,22.22222222222222,4
2024-10-31,P000055,LOC016,5,5,0,0.0,0
2024-10-31,P000055,LOC017,6,6,0,0.0,0
2024-10-31,P000055,LOC018,15,17,2,13.333333333333334,4
2024-10-31,P000055,LOC019,3,3,0,0.0,0
2024-10-31,P000055,LOC020,2,2,0,0.0,0
2024-10-31,P000056,LOC002,18,16,2,11.11111111111111,4
2024-10-31,P000056,LOC003,1,1,0,0.0,0
2024-10-31,P000056,LOC005,3,3,0,0.0,0
2024-10-31,P000056,LOC006,8,7,1,12.5,1
2024-10-31,P000056,LOC007,1,1,0,0.0,0
2024-10-31,P000056,LOC008,5,4,1,20.0,1
2024-10-31,P000056,LOC009,7,6,1,14.285714285714285,1
2024-10-31,P000056,LOC011,6,6,0,0.0,0
2024-10-31,P000056,LOC012,2,2,0,0.0,0
2024-10-31,P000056,LOC013,5,4,1,20.0,1
2024-10-31,P000056,LOC014,8,9,1,12.5,1
2024-10-31,P000056,LOC015,4,4,0,0.0,0
2024-10-31,P000056,LOC016,4,3,1,25.0,1
2024-10-31,P000056,LOC017,8,7,1,12.5,1
2024-10-31,P000056,LOC018,12,10,2,16.666666666666664,4
2024-10-31,P000056,LOC019,2,2,0,0.0,0
2024-10-31,P000057,LOC001,9,8,1,11.11111111111111,1
2024-10-31,P000057,LOC002,3,3,0,0.0,0
2024-10-31,P000057,LOC004,4,4,0,0.0,0
2024-10-31,P000057,LOC005,12,10,2,16.666666666666664,4
2024-10-31,P000057,LOC006,1,1,0,0.0,0
2024-10-31,P000057,LOC008,2,2,0,0.0,0
2024-10-31,P000057,LOC009,1,1,0,0.0,0
2024-10-31,P000057,LOC010,3,4,1,33.33333333333333,1
2024-10-31,P000057,LOC011,8,9,1,12.5,1
2024-10-31,P000057,LOC012,7,8,1,14.285714285714285,1
2024-10-31,P000057,LOC013,1,1,0,0.0,0
2024-10-31,P000057,LOC015,7,7,0,0.0,0
2024-10-31,P000057,LOC016,8,8,0,0.0,0
2024-10-31,P000057,LOC017,4,5,1,25.0,1
2024-10-31,P000057,LOC018,4,4,0,0.0,0
2024-10-31,P000057,LOC019,11,13,2,18.181818181818183,4
2024-10-31,P000057,LOC020,8,9,1,12.5,1
2024-10-31,P000058,LOC001,9,9,0,0.0,0
2024-10-31,P000058,LOC004,9,10,1,11.11111111111111,1
2024-10-31,P000058,LOC005,8,8,0,0.0,0
2024-10-31,P000058,LOC006,24,25,1,4.166666666666666,1
2024-10-31,P000058,LOC008,10,9,1,10.0,1
2024-10-31,P000058,LOC009,4,5,1,25.0,1
2024-10-31,P000058,LOC011,2,2,0,0.0,0
2024-10-31,P000058,LOC012,5,5,0,0.0,0
2024-10-31,P000058,LOC013,4,4,0,0.0,0
2024-10-31,P000058,LOC014,5,6,1,20.0,1
2024-10-31,P000058,LOC015,11,11,0,0.0,0
2024-10-31,P000058,LOC016,3,3,0,0.0,0
2024-10-31,P000058,LOC017,14,14,0,0.0,0
2024-10-31,P000058,LOC018,13,14,1,7.6923076923076925,1
2024-10-31,P000058,LOC019,7,8,1,14.285714285714285,1
2024-10-31,P000058,LOC020,3,3,0,0.0,0
