forecast_date,product_id,site_id,top_category,sub_category,brand,point_forecast,lower_bound,upper_bound,confidence_level,is_promotional,forecast_generated_date,unit_cost,unit_price,expected_revenue,expected_cost,expected_profit
2025-04-20,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-21,P000058,LOC006,Home & Living,Bedding,Wayfair,3,2,3,0.8,False,2025-04-14,239.32,473.76,1421.28,717.96,703.3199999999999
2025-04-22,P000058,LOC006,Home & Living,Bedding,Wayfair,3,2,3,0.8,True,2025-04-14,239.32,473.76,1421.28,717.96,703.3199999999999
2025-04-23,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-24,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-25,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-26,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-27,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-28,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-29,P000058,LOC006,Home & Living,Bedding,Wayfair,2,1,2,0.8,False,2025-04-14,239.32,473.76,947.52,478.64,468.88
2025-04-01,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-02,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-03,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-04,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-05,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-06,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-07,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-08,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-09,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-10,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-11,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-12,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,True,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-13,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-14,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-15,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-16,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-17,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-18,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-19,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-20,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-21,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-22,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-23,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-24,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-25,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-26,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-27,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-28,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-29,P000059,LOC008,Electronics,Gaming,Apple,1,0,1,0.8,True,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-01,P000059,LOC017,Electronics,Gaming,Apple,3,2,3,0.8,True,2025-04-14,134.06,225.97,677.91,402.18,275.72999999999996
2025-04-02,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-03,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-04,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-05,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-06,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-07,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-08,P000059,LOC017,Electronics,Gaming,Apple,3,2,3,0.8,True,2025-04-14,134.06,225.97,677.91,402.18,275.72999999999996
2025-04-09,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-10,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-11,P000059,LOC017,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-12,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-13,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-14,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-15,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-16,P000059,LOC017,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-17,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-18,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-19,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-20,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-21,P000059,LOC017,Electronics,Gaming,Apple,1,0,1,0.8,False,2025-04-14,134.06,225.97,225.97,134.06,91.91
2025-04-22,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-23,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-24,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,True,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-25,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-26,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-27,P000059,LOC017,Electronics,Gaming,Apple,3,2,3,0.8,True,2025-04-14,134.06,225.97,677.91,402.18,275.72999999999996
2025-04-28,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-29,P000059,LOC017,Electronics,Gaming,Apple,2,1,2,0.8,False,2025-04-14,134.06,225.97,451.94,268.12,183.82
2025-04-01,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-02,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-03,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-04,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-05,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-06,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-07,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-08,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,True,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-09,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-10,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-11,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-12,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-13,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-14,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,True,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-15,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,True,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-16,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-17,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-18,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-19,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-20,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-21,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-22,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,True,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-23,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-24,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-25,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-26,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-27,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-28,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-29,P000064,LOC005,Food & Beverages,Health Foods,Kellogg's,0,0,0,0.8,False,2025-04-14,66.14,135.37,0.0,0.0,0.0
2025-04-01,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-02,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-03,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-04,P000069,LOC004,Electronics,Laptops,HP,3,2,3,0.8,True,2025-04-14,532.65,822.37,2467.11,1597.9499999999998,869.1600000000003
2025-04-05,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-06,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-07,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-08,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-09,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-10,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-11,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-12,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-13,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-14,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-15,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-16,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-17,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-18,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-19,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-20,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-21,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-22,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-23,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-24,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-25,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-26,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-27,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-28,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-29,P000069,LOC004,Electronics,Laptops,HP,2,1,2,0.8,False,2025-04-14,532.65,822.37,1644.74,1065.3,579.44
2025-04-01,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-02,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-03,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-04,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-05,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-06,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-07,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-08,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-09,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-10,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-11,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-12,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-13,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-14,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-15,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-16,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-17,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-18,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-19,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-20,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-21,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-22,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-23,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-24,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-25,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-26,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-27,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,True,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-28,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-29,P000070,LOC008,Beauty & Personal Care,Makeup,Nivea,0,0,0,0.8,False,2025-04-14,344.0,692.24,0.0,0.0,0.0
2025-04-01,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-02,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,4,3,4,0.8,True,2025-04-14,596.92,915.8,3663.2,2387.68,1275.52
2025-04-03,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,2,1,2,0.8,False,2025-04-14,596.92,915.8,1831.6,1193.84,637.76
2025-04-04,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-05,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-06,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-07,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-08,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-09,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-10,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-11,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,2,1,2,0.8,False,2025-04-14,596.92,915.8,1831.6,1193.84,637.76
2025-04-12,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-13,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-14,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-15,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,2,1,2,0.8,False,2025-04-14,596.92,915.8,1831.6,1193.84,637.76
2025-04-16,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-17,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-18,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,True,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-19,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,4,3,4,0.8,True,2025-04-14,596.92,915.8,3663.2,2387.68,1275.52
2025-04-20,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,True,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-21,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-22,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-23,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-24,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-25,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,4,3,4,0.8,True,2025-04-14,596.92,915.8,3663.2,2387.68,1275.52
2025-04-26,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-27,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-28,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-29,P000074,LOC008,Beauty & Personal Care,Haircare,Nivea,3,2,3,0.8,False,2025-04-14,596.92,915.8,2747.3999999999996,1790.7599999999998,956.6399999999999
2025-04-01,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
2025-04-02,P000075,LOC002,Electronics,Laptops,Samsung,2,1,2,0.8,False,2025-04-14,273.05,438.9,877.8,546.1,331.69999999999993
